Diff,CoreFiles
1.4388850000000004, file 43 - 54
11.35756, file 43 - 56
1.953402, file 43 - 57
5.15803, file 43 - 58
0.1127100000000004, file 43 - 59
1.5021989999999992, file 43 - 60
3.783594000000001, file 43 - 61
1.913442, file 43 - 62
0.2408769999999991, file 43 - 63
0.4488420000000002, file 43 - 64
1.344961, file 43 - 65
4.699161000000001, file 43 - 66
7.833293, file 43 - 85
6.145801, file 43 - 86
7.3466580000000015, file 43 - 87
9.166524, file 43 - 89
4.280198, file 43 - 90
1.5885789999999995, file 43 - 91
1.8740460000000003, file 43 - 92
3.2026730000000008, file 43 - 93
1.3481639999999993, file 43 - 94
3.1551810000000007, file 43 - 95
0.0187360000000009, file 43 - 96
3.8212580000000007, file 43 - 97
2.8623139999999982, file 43 - 98
1.7962969999999996, file 44 - 45
0.1811600000000011, file 44 - 46
1.2942129999999987, file 44 - 47
2.680720999999999, file 44 - 49
1.514148999999999, file 44 - 50
3.052331000000001, file 44 - 51
2.28823, file 44 - 52
0.6823889999999997, file 44 - 53
3.062987, file 44 - 54
12.65738, file 44 - 56
3.5636209999999995, file 44 - 57
6.797268, file 44 - 58
1.485619999999999, file 44 - 59
3.106189999999999, file 44 - 60
5.37878, file 44 - 61
3.5236609999999997, file 44 - 62
1.8360629999999984, file 44 - 63
1.1752599999999993, file 44 - 64
2.969063, file 44 - 65
6.212507, file 44 - 66
6.4013, file 44 - 85
7.743139999999999, file 44 - 86
8.983740000000001, file 44 - 87
10.484314, file 44 - 89
5.859822, file 44 - 90
0.0216399999999996, file 44 - 91
3.421041, file 44 - 92
4.782297, file 44 - 93
0.3062800000000002, file 44 - 94
4.634177, file 44 - 95
1.5764499999999986, file 44 - 96
5.334604000000001, file 44 - 97
1.2411709999999987, file 44 - 98
2.156057000000001, file 45 - 46
0.713203000000001, file 45 - 47
0.8426519999999991, file 45 - 49
3.487131999999999, file 45 - 50
1.0950450000000005, file 45 - 51
0.3651930000000001, file 45 - 52
2.554155, file 45 - 53
1.162907, file 45 - 54
10.80327, file 45 - 56
1.6405839999999998, file 45 - 57
5.02641, file 45 - 58
0.3822300000000007, file 45 - 59
1.234898999999999, file 45 - 60
3.436931, file 45 - 61
1.6006239999999994, file 45 - 62
0.1057860000000011, file 45 - 63
0.7248200000000005, file 45 - 64
1.0689829999999998, file 45 - 65
4.226784, file 45 - 66
8.822164999999998, file 45 - 85
5.822861, file 45 - 86
7.111974, file 45 - 87
8.613064, file 45 - 89
3.902536, file 45 - 90
1.901397, file 45 - 91
1.443163, file 45 - 92
2.8250110000000004, file 45 - 93
1.4900169999999997, file 45 - 94
2.6519870000000005, file 45 - 95
0.3653990000000012, file 45 - 96
3.348881000000001, file 45 - 97
3.0113429999999988, file 45 - 98
1.2901569999999998, file 46 - 47
2.7737169999999995, file 46 - 49
1.282737999999998, file 46 - 50
2.849617000000001, file 46 - 51
2.181483000000001, file 46 - 52
0.6649249999999985, file 46 - 53
3.014317000000001, file 46 - 54
12.18299, file 46 - 56
3.456874000000001, file 46 - 57
7.182467000000001, file 46 - 58
1.858574, file 46 - 59
3.4654549999999995, file 46 - 60
5.221243, file 46 - 61
3.416914, file 46 - 62
1.6785259999999995, file 46 - 63
1.1265900000000004, file 46 - 64
2.9203930000000007, file 46 - 65
5.876242000000001, file 46 - 66
7.421780999999998, file 46 - 85
7.898826000000001, file 46 - 86
9.001204000000001, file 46 - 87
10.013794, file 46 - 89
5.657108000000001, file 46 - 90
0.0851069999999992, file 46 - 91
3.143136000000001, file 46 - 92
4.579583000000001, file 46 - 93
0.4874400000000013, file 46 - 94
4.252967000000002, file 46 - 95
1.4189129999999994, file 46 - 96
4.998339000000001, file 46 - 97
0.9208899999999977, file 46 - 98
1.295165, file 47 - 49
2.6360179999999973, file 47 - 50
1.3888070000000017, file 47 - 51
0.7086890000000011, file 47 - 52
2.1436329999999986, file 47 - 53
1.5377520000000011, file 47 - 54
10.90122, file 47 - 56
1.9840800000000007, file 47 - 57
5.739613000000001, file 47 - 58
0.4660860000000003, file 47 - 59
2.175298, file 47 - 60
3.753643000000001, file 47 - 61
1.9441200000000003, file 47 - 62
0.2109259999999998, file 47 - 63
0.3499749999999993, file 47 - 64
1.4438280000000008, file 47 - 65
4.450612000000001, file 47 - 66
10.004092999999996, file 47 - 85
6.524993000000001, file 47 - 86
7.522496000000002, file 47 - 87
8.719274, file 47 - 89
4.196298000000001, file 47 - 90
1.557900999999999, file 47 - 91
1.6982760000000008, file 47 - 92
3.1187730000000013, file 47 - 93
0.9879329999999984, file 47 - 94
2.848917000000001, file 47 - 95
0.0486870000000002, file 47 - 96
3.572709000000001, file 47 - 97
2.3793099999999976, file 47 - 98
4.103230999999997, file 49 - 50
0.4787180000000015, file 49 - 51
0.3318369999999989, file 49 - 52
3.3461719999999984, file 49 - 53
0.4208350000000009, file 49 - 54
10.49725, file 49 - 56
0.9435540000000008, file 49 - 57
4.132581, file 49 - 58
1.1381589999999997, file 49 - 59
0.4767499999999999, file 49 - 60
2.781606000000001, file 49 - 61
0.9035940000000005, file 49 - 62
0.7611110000000002, file 49 - 63
1.4668919999999996, file 49 - 64
0.3269110000000006, file 49 - 65
3.7364300000000017, file 49 - 66
8.858741999999998, file 49 - 85
5.1203520000000005, file 49 - 86
6.319957000000001, file 49 - 87
8.296634000000001, file 49 - 89
3.2862090000000017, file 49 - 90
2.598426999999999, file 49 - 91
0.896085000000001, file 49 - 92
2.208684000000001, file 49 - 93
2.3736129999999984, file 49 - 94
2.2080850000000014, file 49 - 95
1.0207240000000004, file 49 - 96
2.8585270000000014, file 49 - 97
3.887762999999997, file 49 - 98
4.139596999999999, file 50 - 51
3.4913429999999988, file 50 - 52
0.6594199999999993, file 50 - 53
4.332126999999999, file 50 - 54
13.254369999999998, file 50 - 56
4.766733999999999, file 50 - 57
8.513541999999998, file 50 - 58
3.168899999999998, file 50 - 59
4.7500649999999975, file 50 - 60
6.521572999999998, file 50 - 61
4.726773999999998, file 50 - 62
2.9788559999999977, file 50 - 63
2.4443999999999986, file 50 - 64
4.238202999999999, file 50 - 65
7.116572, file 50 - 66
5.918405000000002, file 50 - 85
9.232264, file 50 - 86
10.325549, file 50 - 87
11.099734, file 50 - 89
6.947087999999999, file 50 - 90
1.2247529999999989, file 50 - 91
4.409445999999999, file 50 - 92
5.869562999999999, file 50 - 93
1.8204289999999996, file 50 - 94
5.466336999999999, file 50 - 95
2.719242999999998, file 50 - 96
6.238669, file 50 - 97
0.4132030000000003, file 50 - 98
0.8707670000000004, file 51 - 52
3.750779, file 51 - 53
0.1234650000000004, file 51 - 54
10.42567, file 51 - 56
0.4029539999999992, file 51 - 57
3.684992, file 51 - 58
1.344440000000001, file 51 - 59
0.2156809999999985, file 51 - 60
2.2627559999999995, file 51 - 61
0.372807999999999, file 51 - 62
1.2797520000000016, file 51 - 63
1.984302000000001, file 51 - 64
0.2002240000000008, file 51 - 65
3.423271, file 51 - 66
8.323007, file 51 - 85
4.838536, file 51 - 86
5.762549, file 51 - 87
8.214514, file 51 - 89
2.807491, file 51 - 90
3.127506000000001, file 51 - 91
0.5090619999999995, file 51 - 92
1.729966, file 51 - 93
2.770175, file 51 - 94
1.956057, file 51 - 95
1.5393930000000011, file 51 - 96
2.5453680000000003, file 51 - 97
4.124626999999999, file 51 - 98
3.0037679999999995, file 52 - 53
0.7302, file 52 - 54
10.90338, file 52 - 56
1.275391, file 52 - 57
4.502584, file 52 - 58
0.6287810000000007, file 52 - 59
0.9571639999999988, file 52 - 60
3.145251, file 52 - 61
1.2354309999999993, file 52 - 62
0.3974660000000013, file 52 - 63
1.1569240000000005, file 52 - 64
0.6368999999999996, file 52 - 65
4.1760600000000005, file 52 - 66
7.889333000000001, file 52 - 85
5.597313, file 52 - 86
6.6251560000000005, file 52 - 87
8.708304000000002, file 52 - 89
3.678258000000001, file 52 - 90
2.2665900000000003, file 52 - 91
1.3205749999999998, file 52 - 92
2.600733, file 52 - 93
1.997701, file 52 - 94
2.651867, file 52 - 95
0.6570790000000014, file 52 - 96
3.298157, file 52 - 97
3.409570999999999, file 52 - 98
3.776722, file 53 - 54
13.11628, file 53 - 56
4.279159, file 53 - 57
7.497957999999999, file 53 - 58
2.271315999999999, file 53 - 59
3.878054999999998, file 53 - 60
6.088225999999999, file 53 - 61
4.239198999999999, file 53 - 62
2.5455089999999982, file 53 - 63
1.888994999999999, file 53 - 64
3.682797999999999, file 53 - 65
6.847302, file 53 - 66
5.29025, file 53 - 85
8.524116, file 53 - 86
9.666129, file 53 - 87
10.954553999999998, file 53 - 89
6.55827, file 53 - 90
0.7371779999999993, file 53 - 91
4.090206, file 53 - 92
5.480745, file 53 - 93
0.9827659999999998, file 53 - 94
5.233147, file 53 - 95
2.2858959999999984, file 53 - 96
5.969399, file 53 - 97
0.494055999999999, file 53 - 98
10.277819999999998, file 54 - 56
0.5451909999999998, file 54 - 57
3.744556, file 54 - 58
1.435605000000001, file 54 - 59
0.1613639999999989, file 54 - 60
2.406775, file 54 - 61
0.5052309999999994, file 54 - 62
1.1359420000000011, file 54 - 63
1.8877270000000004, file 54 - 64
0.0939240000000003, file 54 - 65
3.4382180000000004, file 54 - 66
8.843836999999999, file 54 - 85
4.806285, file 54 - 86
5.889613000000001, file 54 - 87
8.073424, file 54 - 89
2.930956000000001, file 54 - 90
2.9967899999999994, file 54 - 91
0.572448, file 54 - 92
1.8534310000000005, file 54 - 93
2.7681659999999995, file 54 - 94
1.9297170000000003, file 54 - 95
1.3955550000000012, file 54 - 96
2.560315000000001, file 54 - 97
4.211042999999998, file 54 - 98
9.89251, file 56 - 57
6.849878, file 56 - 58
10.99708, file 56 - 59
9.670850000000002, file 56 - 60
8.333556, file 56 - 61
9.79602, file 56 - 62
11.25537, file 56 - 63
11.83815, file 56 - 64
10.307849999999998, file 56 - 65
7.477652999999999, file 56 - 66
16.04534, file 56 - 85
5.400648, file 56 - 86
5.138798, file 56 - 87
2.311484, file 56 - 89
7.817771999999998, file 56 - 90
12.78757, file 56 - 91
10.043318, file 56 - 92
8.872361999999999, file 56 - 93
12.422279999999995, file 56 - 94
8.819787999999999, file 56 - 95
11.67843, file 56 - 96
8.28782, file 56 - 97
13.454539999999998, file 56 - 98
3.227193, file 57 - 58
1.9041720000000004, file 57 - 59
0.3182270000000008, file 57 - 60
1.8698390000000005, file 57 - 61
0.0399600000000003, file 57 - 62
1.672878000000001, file 57 - 63
2.432315, file 57 - 64
0.6384910000000001, file 57 - 65
2.9506740000000007, file 57 - 66
9.164724, file 57 - 85
4.321922000000001, file 57 - 86
5.3497650000000005, file 57 - 87
7.680352, file 57 - 89
2.404537000000001, file 57 - 90
3.5419810000000003, file 57 - 91
0.0656030000000001, file 57 - 92
1.3270120000000003, file 57 - 93
3.2730919999999992, file 57 - 94
1.4616000000000005, file 57 - 95
1.932491000000001, file 57 - 96
2.072771000000001, file 57 - 97
4.684961999999999, file 57 - 98
5.408639999999999, file 58 - 59
3.791511000000001, file 58 - 60
1.388254, file 58 - 61
3.2671530000000004, file 58 - 62
4.930971000000001, file 58 - 63
5.632283, file 58 - 64
3.838480000000001, file 58 - 65
0.3574759999999993, file 58 - 66
13.848575, file 58 - 85
0.796451, file 58 - 86
2.168171, file 58 - 87
4.6060870000000005, file 58 - 89
0.8775009999999994, file 58 - 90
6.769174, file 58 - 91
3.241086, file 58 - 92
1.9550259999999997, file 58 - 93
6.490988, file 58 - 94
1.830111, file 58 - 95
5.190584000000001, file 58 - 96
1.2353789999999991, file 58 - 97
8.039399999999999, file 58 - 98
1.5884019999999996, file 59 - 60
3.6928620000000008, file 59 - 61
1.864212, file 59 - 62
0.1501449999999994, file 59 - 63
0.4521219999999998, file 59 - 64
1.3416810000000003, file 59 - 65
4.456742000000001, file 59 - 66
8.867688, file 59 - 85
6.113652, file 59 - 86
7.394813000000001, file 59 - 87
8.809234, file 59 - 89
4.151931000000001, file 59 - 90
1.6378089999999994, file 59 - 91
1.6814950000000004, file 59 - 92
3.0744060000000006, file 59 - 93
1.179339999999999, file 59 - 94
2.874387000000001, file 59 - 95
0.1094680000000006, file 59 - 96
3.578839000000001, file 59 - 97
2.6564239999999977, file 59 - 98
2.119266000000001, file 60 - 61
0.2782670000000005, file 60 - 62
1.4234510000000002, file 60 - 63
2.0490909999999998, file 60 - 64
0.2552879999999993, file 60 - 65
2.953342000000001, file 60 - 66
10.887236, file 60 - 85
4.433371000000001, file 60 - 86
5.788074000000002, file 60 - 87
7.468034000000001, file 60 - 89
2.591810000000001, file 60 - 90
3.223753999999999, file 60 - 91
0.1493980000000009, file 60 - 92
1.5142850000000014, file 60 - 93
2.799909999999999, file 60 - 94
1.4003640000000013, file 60 - 95
1.6830640000000003, file 60 - 96
2.0754390000000016, file 60 - 97
4.279461999999997, file 60 - 98
1.9108620000000007, file 61 - 62
3.542717000000001, file 61 - 63
4.281561, file 61 - 64
2.491054, file 61 - 65
1.1581650000000003, file 61 - 66
10.810413, file 61 - 85
2.513453, file 61 - 86
3.488315, file 61 - 87
6.101347, file 61 - 89
0.5447350000000003, file 61 - 90
5.413093, file 61 - 91
1.7620540000000005, file 61 - 92
0.5327899999999998, file 61 - 93
5.092412999999999, file 61 - 94
0.2939689999999998, file 61 - 95
3.8023300000000018, file 61 - 96
0.2802620000000004, file 61 - 97
6.474991999999999, file 61 - 98
1.6318550000000007, file 62 - 63
2.392355, file 62 - 64
0.5985309999999998, file 62 - 65
2.9369310000000013, file 62 - 66
9.124764, file 62 - 85
4.361882000000001, file 62 - 86
5.389725, file 62 - 87
7.586824, file 62 - 89
2.4346830000000006, file 62 - 90
3.502020999999999, file 62 - 91
0.0738430000000004, file 62 - 92
1.357158000000001, file 62 - 93
3.233131999999999, file 62 - 94
1.4262590000000008, file 62 - 95
1.8914680000000008, file 62 - 96
2.0590280000000014, file 62 - 97
4.645001999999998, file 62 - 98
0.7388439999999992, file 63 - 64
1.051663000000001, file 63 - 65
4.5902220000000025, file 63 - 66
7.267695999999999, file 63 - 85
6.056170000000001, file 63 - 86
7.0310320000000015, file 63 - 87
9.065394, file 63 - 89
4.087243000000002, file 63 - 90
1.8703759999999987, file 63 - 91
1.7382680000000013, file 63 - 92
3.009718000000001, file 63 - 93
1.5496959999999982, file 63 - 94
3.0578410000000016, file 63 - 95
0.2596130000000001, file 63 - 96
3.7123190000000017, file 63 - 97
2.932274999999997, file 63 - 98
1.793803, file 64 - 65
5.232262, file 64 - 66
6.956109999999999, file 64 - 85
6.694012000000001, file 64 - 86
7.777340000000001, file 64 - 87
9.653964, file 64 - 89
4.791793, file 64 - 90
1.1096659999999998, file 64 - 91
2.4015050000000007, file 64 - 92
3.714268000000001, file 64 - 93
0.8804389999999991, file 64 - 94
3.687254000000001, file 64 - 95
0.4792309999999991, file 64 - 96
4.3543590000000005, file 64 - 97
2.3233159999999984, file 64 - 98
3.493510000000001, file 65 - 66
8.749913, file 65 - 85
4.900209, file 65 - 86
5.983537, file 65 - 87
8.104374, file 65 - 89
3.007715000000001, file 65 - 90
2.90349, file 65 - 91
0.6372180000000004, file 65 - 92
1.9301900000000003, file 65 - 93
2.674242, file 65 - 94
1.9781990000000007, file 65 - 95
1.3112760000000012, file 65 - 96
2.6156070000000007, file 65 - 97
4.117118999999998, file 65 - 98
10.909682, file 66 - 85
1.608542999999999, file 66 - 86
2.3456699999999997, file 66 - 87
5.227005999999999, file 66 - 89
0.6311710000000001, file 66 - 90
6.3533740000000005, file 66 - 91
2.954635000000001, file 66 - 92
1.7104310000000005, file 66 - 93
5.944369999999999, file 66 - 94
1.3845040000000002, file 66 - 95
4.890626000000001, file 66 - 96
0.8779029999999999, file 66 - 97
7.197811999999999, file 66 - 98
20.232715, file 85 - 86
14.956379000000002, file 85 - 87
13.966734, file 85 - 89
11.130498, file 85 - 90
5.622743, file 85 - 91
8.392606, file 85 - 92
10.052973, file 85 - 93
6.70758, file 85 - 94
9.077697, file 85 - 95
7.008082999999999, file 85 - 96
10.031779, file 85 - 97
5.5886140000000015, file 85 - 98
1.1420130000000004, file 86 - 87
3.168984, file 86 - 89
2.031045, file 86 - 90
7.863903, file 86 - 91
4.445996, file 86 - 92
3.1085699999999994, file 86 - 93
7.436859999999999, file 86 - 94
3.122330999999999, file 86 - 95
6.315783000000001, file 86 - 96
2.486445999999999, file 86 - 97
8.889039999999998, file 86 - 98
2.87145, file 87 - 89
2.955058, file 87 - 90
8.891746000000001, file 87 - 91
5.273897, file 87 - 92
4.032583, file 87 - 93
8.683363, file 87 - 94
3.773216, file 87 - 95
7.290645000000001, file 87 - 96
3.223572999999999, file 87 - 97
10.160184999999998, file 87 - 98
5.582521, file 89 - 90
10.617174, file 89 - 91
7.828234999999999, file 89 - 92
6.644324999999999, file 89 - 93
10.246264, file 89 - 94
6.58537, file 89 - 95
9.484674000000002, file 89 - 96
6.046389, file 89 - 97
11.293904, file 89 - 98
5.934997, file 90 - 91
2.2939100000000003, file 90 - 92
1.077525, file 90 - 93
5.577666, file 90 - 94
0.8211740000000001, file 90 - 95
4.346884000000001, file 90 - 96
0.2467319999999997, file 90 - 97
6.932117999999999, file 90 - 98
3.541698, file 91 - 92
4.8574720000000005, file 91 - 93
0.2688890000000006, file 91 - 94
4.7826770000000005, file 91 - 95
1.610762999999999, file 91 - 96
5.475471000000001, file 91 - 97
1.1429809999999985, file 91 - 98
1.2174390000000004, file 92 - 93
3.1464159999999994, file 92 - 94
1.5136840000000005, file 92 - 95
2.0125750000000013, file 92 - 96
2.0767320000000007, file 92 - 97
4.448335999999999, file 92 - 98
4.500140999999999, file 93 - 94
0.261835, file 93 - 95
3.269359000000002, file 93 - 96
0.8325280000000003, file 93 - 97
5.854593, file 93 - 98
4.371716999999999, file 94 - 95
1.2900829999999983, file 94 - 96
5.066466999999999, file 94 - 97
1.547450999999999, file 94 - 98
3.386772000000001, file 95 - 96
0.5091810000000002, file 95 - 97
5.579846999999999, file 95 - 98
4.012723000000002, file 96 - 97
2.672661999999997, file 96 - 98
6.319908999999999, file 97 - 98
